BillNo_Automatic,Agr_Uni_Code,agr_name,agr_code,agr_no,Item_code,item_Short_name,itemname,Item_group_code,item_group_name,Bill_Date,challanno,issue_qty,recv_qty,irflag,billfr,billto,rate,broken_amt,frshop,froffice,brok_qty,brok_rate,miss_flag,cutcode,cutamt,cartcode,cartamt,narr,prnnarr,b1_rate,b1_qty,b1_amt,b1_narr,b2_rate,b2_qty,b2_amt,b2_narr,b3_rate,b3_qty,b3_amt,b3_narr,misc1,misc2,misc3,misc4,misc5,misc6,SNO,Contact_Prs_Ph,Transporter_Name,Gr_No,VehicleNo,Driver_Name,DL_No,Permit_no,Contact_Prs_Ph_No,Apx_weight,Apx_value,bill_Enter_Date,Trip_No,b4_rate,b4_qty,b4_amt,b4_narr,b5_rate,b5_qty,b5_amt,b5_narr,b6_rate,b6_qty,b6_amt,b6_narr,b7_rate,b7_qty,b7_amt,b7_narr,b8_rate,b8_qty,b8_amt,b8_narr,b9_rate,b9_qty,b9_amt,b9_narr,b10_rate,b10_qty,b10_amt,b10_narr,Bill_Amt,rec_type,Tnx_type,UNIT_NAME,ItemType,Tax_Code,Tax_Name,Tax_Per,Tax_Amt,Dis_Per,Dis_Amt,Gross_Amt,Tot_Qty,B_Add_Off_Site,B_HSN_Code,B_GST_Type,B_State_Code,B_Tax_YN,B_IGST_Per,B_IGST_Amt,B_SGST_Per,B_SGST_Amt,B_CGST_Per,B_CGST_Amt,B_Reverse_Charge,B_Electronic_Ref_No,B_REF_2,Weight_Per_pcs,Tot_Weight_of_pcs,Manual_BillNo,ORDNO,ORD_DATE,Trx_CODE,Trx_Name,PKG,C_FORM,NET_AMT,tot_amt,Transporter_Code,Fraight,remark,site_add,TODO,AMT_IN_WOR,DUEDATE,ROUNDOFF,station_Name,Qty_Kg,Tot_Kg
219,325,M/S GULERMAK - SAM INDIA SURAT METRO UG P1 JOINT VENTURE,SURAT,OH,1,sHORT NAME,BASE PLATE JACK,22,U JACK,04/03/2024,206,100,0,I,,,140,,0,100,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,01-Apr-24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,IGST,24        ,Y,18,0,0,0,0,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
219,325,M/S GULERMAK - SAM INDIA SURAT METRO UG P1 JOINT VENTURE,SURAT,OH,12,sHORT NAME,LEDGER 1.0 METER,5,LEDGER,04/03/2024,206,370,0,I,,,0,,0,370,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,01-Apr-24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,IGST,24        ,Y,18,0,0,0,0,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
231,313,24  NO. SERCTOR 16 SATISH JI,24. 16,OH,11,sHORT NAME,LEDGER 1.2 METER,5,LEDGER,03/03/2024,206,0,350,R,,,10,,0,350,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,7,,,,,,,,,,,02-Apr-24,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,325,M/S GULERMAK - SAM INDIA SURAT METRO UG P1 JOINT VENTURE,SURAT,OH,11,sHORT NAME,LEDGER 1.2 METER,5,LEDGER,04/03/2024,206,400,0,I,,,10,,0,400,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,01-Apr-24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,IGST,24        ,Y,18,0,0,0,0,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
219,325,M/S GULERMAK - SAM INDIA SURAT METRO UG P1 JOINT VENTURE,SURAT,OH,10,sHORT NAME,LEDGER 1.5 METER,5,LEDGER,04/03/2024,206,600,0,I,,,250,,0,600,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,01-Apr-24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,IGST,24        ,Y,18,0,0,0,0,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
231,313,24  NO. SERCTOR 16 SATISH JI,24. 16,OH,43,sHORT NAME,SPIGOT [JOINT] PIN,15,SPYGOT,03/03/2024,206,0,130,R,,,0,,0,130,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,11,,,,,,,,,,,02-Apr-24,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,325,M/S GULERMAK - SAM INDIA SURAT METRO UG P1 JOINT VENTURE,SURAT,OH,43,sHORT NAME,SPIGOT [JOINT] PIN,15,SPYGOT,04/03/2024,206,300,0,I,,,0,,0,300,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,01-Apr-24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,IGST,24        ,Y,18,0,0,0,0,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
219,325,M/S GULERMAK - SAM INDIA SURAT METRO UG P1 JOINT VENTURE,SURAT,OH,46,sHORT NAME,STANDARD 1.0 METER,16,STANDARD,04/03/2024,206,100,0,I,,,10,,0,100,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,01-Apr-24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,IGST,24        ,Y,18,0,0,0,0,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
231,313,24  NO. SERCTOR 16 SATISH JI,24. 16,OH,48,sHORT NAME,STANDARD 2.0 METER,16,STANDARD,03/03/2024,206,0,56,R,,,10,,0,56,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,12,,,,,,,,,,,02-Apr-24,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,325,M/S GULERMAK - SAM INDIA SURAT METRO UG P1 JOINT VENTURE,SURAT,OH,48,sHORT NAME,STANDARD 2.0 METER,16,STANDARD,04/03/2024,206,100,0,I,,,10,,0,100,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,01-Apr-24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,IGST,24        ,Y,18,0,0,0,0,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
231,313,24  NO. SERCTOR 16 SATISH JI,24. 16,OH,47,sHORT NAME,STANDARD 2.5 METER,16,STANDARD,03/03/2024,206,0,160,R,,,10,,0,160,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,13,,,,,,,,,,,02-Apr-24,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,325,M/S GULERMAK - SAM INDIA SURAT METRO UG P1 JOINT VENTURE,SURAT,OH,47,sHORT NAME,STANDARD 2.5 METER,16,STANDARD,04/03/2024,206,150,0,I,,,10,,0,150,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,01-Apr-24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,IGST,24        ,Y,18,0,0,0,0,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
231,313,24  NO. SERCTOR 16 SATISH JI,24. 16,OH,50,sHORT NAME,STANDARD 3.0 METER,16,STANDARD,03/03/2024,206,0,190,R,,,10,,0,190,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,14,,,,,,,,,,,02-Apr-24,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,325,M/S GULERMAK - SAM INDIA SURAT METRO UG P1 JOINT VENTURE,SURAT,OH,50,sHORT NAME,STANDARD 3.0 METER,16,STANDARD,04/03/2024,206,150,0,I,,,10,,0,150,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,01-Apr-24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,IGST,24        ,Y,18,0,0,0,0,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
219,325,M/S GULERMAK - SAM INDIA SURAT METRO UG P1 JOINT VENTURE,SURAT,OH,6,sHORT NAME,SWIVEL COUPLER,3,COUPLER,04/03/2024,206,300,0,I,,,0,,0,300,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,01-Apr-24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,IGST,24        ,Y,18,0,0,0,0,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
219,325,M/S GULERMAK - SAM INDIA SURAT METRO UG P1 JOINT VENTURE,SURAT,OH,68,sHORT NAME,U HEAD JACK,22,U JACK,04/03/2024,206,100,0,I,,,10,,0,100,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,01-Apr-24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,IGST,24        ,Y,18,0,0,0,0,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
232,266,SUPERIOR GLASS,SUPERIOR,OH,11,sHORT NAME,LEDGER 1.2 METER,5,LEDGER,04/03/2024,207,0,9,R,,,10,,0,9,,,,MISC A/C,0,CARTAGE A/C,0,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,4,,,,,,,,,,,02-Apr-24,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,266,SUPERIOR GLASS,SUPERIOR,OH,10,sHORT NAME,LEDGER 1.5 METER,5,LEDGER,04/03/2024,207,0,100,R,,,250,,0,100,,,,MISC A/C,0,CARTAGE A/C,0,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,5,,,,,,,,,,,02-Apr-24,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,279,M/S SHIVA CONSTEACH PVT. LTD.,SHIVAUPNEW,OH,34,sHORT NAME,MS PROPS 2MX4M,12,PROPS,03/03/2024,207,165,0,I,,,0,,0,165,,,,MISC A/C,0,CARTAGE A/C,6000,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,01-Apr-24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,N,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
232,266,SUPERIOR GLASS,SUPERIOR,OH,43,sHORT NAME,SPIGOT [JOINT] PIN,15,SPYGOT,04/03/2024,207,0,37,R,,,0,,0,37,,,,MISC A/C,0,CARTAGE A/C,0,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,8,,,,,,,,,,,02-Apr-24,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,279,M/S SHIVA CONSTEACH PVT. LTD.,SHIVAUPNEW,OH,48,sHORT NAME,STANDARD 2.0 METER,16,STANDARD,03/03/2024,207,45,0,I,,,10,,0,45,,,,MISC A/C,0,CARTAGE A/C,6000,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,01-Apr-24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,N,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
232,266,SUPERIOR GLASS,SUPERIOR,OH,47,sHORT NAME,STANDARD 2.5 METER,16,STANDARD,04/03/2024,207,0,16,R,,,10,,0,16,,,,MISC A/C,0,CARTAGE A/C,0,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,11,,,,,,,,,,,02-Apr-24,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,279,M/S SHIVA CONSTEACH PVT. LTD.,SHIVAUPNEW,OH,47,sHORT NAME,STANDARD 2.5 METER,16,STANDARD,03/03/2024,207,125,0,I,,,10,,0,125,,,,MISC A/C,0,CARTAGE A/C,6000,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,01-Apr-24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,N,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
232,266,SUPERIOR GLASS,SUPERIOR,OH,70,sHORT NAME,WHEEL WITH STOPPER,22,U JACK,04/03/2024,207,0,7,R,,,1,,0,7,,,,MISC A/C,0,CARTAGE A/C,0,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,14,,,,,,,,,,,02-Apr-24,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,325,M/S GULERMAK - SAM INDIA SURAT METRO UG P1 JOINT VENTURE,SURAT,OH,1,sHORT NAME,BASE PLATE JACK,22,U JACK,07/03/2024,208,100,0,I,,,140,,0,100,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,08-Apr-24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,IGST,24        ,N,18,0,0,0,0,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
233,313,24  NO. SERCTOR 16 SATISH JI,24. 16,OH,5,sHORT NAME,CHALLI,2,CHALLIS,04/03/2024,208,0,155,R,,,900,,0,155,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,2,,,,,,,,,,,02-Apr-24,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,313,24  NO. SERCTOR 16 SATISH JI,24. 16,OH,17,sHORT NAME,CHANNEL,21,CHANNEL,04/03/2024,208,0,2,R,,,70,,0,2,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,3,,,,,,,,,,,02-Apr-24,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,313,24  NO. SERCTOR 16 SATISH JI,24. 16,OH,12,sHORT NAME,LEDGER 1.0 METER,5,LEDGER,04/03/2024,208,0,83,R,,,0,,0,83,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,6,,,,,,,,,,,02-Apr-24,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,325,M/S GULERMAK - SAM INDIA SURAT METRO UG P1 JOINT VENTURE,SURAT,OH,11,sHORT NAME,LEDGER 1.2 METER,5,LEDGER,07/03/2024,208,1165,0,I,,,10,,0,1165,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,08-Apr-24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,IGST,24        ,N,18,0,0,0,0,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
233,313,24  NO. SERCTOR 16 SATISH JI,24. 16,OH,11,sHORT NAME,LEDGER 1.2 METER,5,LEDGER,04/03/2024,208,0,55,R,,,10,,0,55,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,7,,,,,,,,,,,02-Apr-24,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,313,24  NO. SERCTOR 16 SATISH JI,24. 16,OH,10,sHORT NAME,LEDGER 1.5 METER,5,LEDGER,04/03/2024,208,0,415,R,,,250,,0,415,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,8,,,,,,,,,,,02-Apr-24,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,325,M/S GULERMAK - SAM INDIA SURAT METRO UG P1 JOINT VENTURE,SURAT,OH,43,sHORT NAME,SPIGOT [JOINT] PIN,15,SPYGOT,07/03/2024,208,100,0,I,,,0,,0,100,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,08-Apr-24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,IGST,24        ,N,18,0,0,0,0,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
233,313,24  NO. SERCTOR 16 SATISH JI,24. 16,OH,43,sHORT NAME,SPIGOT [JOINT] PIN,15,SPYGOT,04/03/2024,208,0,250,R,,,0,,0,250,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,11,,,,,,,,,,,02-Apr-24,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,325,M/S GULERMAK - SAM INDIA SURAT METRO UG P1 JOINT VENTURE,SURAT,OH,46,sHORT NAME,STANDARD 1.0 METER,16,STANDARD,07/03/2024,208,150,0,I,,,10,,0,150,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,08-Apr-24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,IGST,24        ,N,18,0,0,0,0,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
221,325,M/S GULERMAK - SAM INDIA SURAT METRO UG P1 JOINT VENTURE,SURAT,OH,50,sHORT NAME,STANDARD 3.0 METER,16,STANDARD,07/03/2024,208,370,0,I,,,10,,0,370,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,08-Apr-24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,IGST,24        ,N,18,0,0,0,0,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
233,313,24  NO. SERCTOR 16 SATISH JI,24. 16,OH,6,sHORT NAME,SWIVEL COUPLER,3,COUPLER,04/03/2024,208,0,1,R,,,0,,0,1,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,16,,,,,,,,,,,02-Apr-24,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,325,M/S GULERMAK - SAM INDIA SURAT METRO UG P1 JOINT VENTURE,SURAT,OH,68,sHORT NAME,U HEAD JACK,22,U JACK,07/03/2024,208,200,0,I,,,10,,0,200,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,08-Apr-24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,IGST,24        ,N,18,0,0,0,0,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
233,313,24  NO. SERCTOR 16 SATISH JI,24. 16,OH,68,sHORT NAME,U HEAD JACK,22,U JACK,04/03/2024,208,0,3,R,,,10,,0,3,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,17,,,,,,,,,,,02-Apr-24,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,266,SUPERIOR GLASS,SUPERIOR,OH,73,sHORT NAME,BASE PLATE,22,U JACK,07/03/2024,209,0,30,R,,,0,,0,30,,,,MISC A/C,0,CARTAGE A/C,0,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,1,,,,,,,,,,,02-Apr-24,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,266,SUPERIOR GLASS,SUPERIOR,OH,9,sHORT NAME,LEDGER 0.5 METER,5,LEDGER,07/03/2024,209,0,55,R,,,0,,0,55,,,,MISC A/C,0,CARTAGE A/C,0,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,2,,,,,,,,,,,02-Apr-24,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,266,SUPERIOR GLASS,SUPERIOR,OH,11,sHORT NAME,LEDGER 1.2 METER,5,LEDGER,07/03/2024,209,0,177,R,,,10,,0,177,,,,MISC A/C,0,CARTAGE A/C,0,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,4,,,,,,,,,,,02-Apr-24,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,266,SUPERIOR GLASS,SUPERIOR,OH,43,sHORT NAME,SPIGOT [JOINT] PIN,15,SPYGOT,07/03/2024,209,0,86,R,,,0,,0,86,,,,MISC A/C,0,CARTAGE A/C,0,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,8,,,,,,,,,,,02-Apr-24,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,316,M/S JOP INTERNATIONAL LIMITED,MS JOP,OH,46,sHORT NAME,STANDARD 1.0 METER,16,STANDARD,05/03/2024,209,200,0,I,,,10,,0,200,,,,MISC A/C,0,CARTAGE A/C,3500,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,01-Apr-24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,N,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
234,266,SUPERIOR GLASS,SUPERIOR,OH,50,sHORT NAME,STANDARD 3.0 METER,16,STANDARD,07/03/2024,209,0,95,R,,,10,,0,95,,,,MISC A/C,0,CARTAGE A/C,0,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,12,,,,,,,,,,,02-Apr-24,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,316,M/S JOP INTERNATIONAL LIMITED,MS JOP,OH,68,sHORT NAME,U HEAD JACK,22,U JACK,05/03/2024,209,200,0,I,,,10,,0,200,,,,MISC A/C,0,CARTAGE A/C,3500,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,01-Apr-24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,N,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
26,315,MR. SAWAN JI,SAWAN,OH,12,sHORT NAME,LEDGER 1.0 METER,5,LEDGER,05/05/2023,21,90,0,I,,,0,,0,90,,,,MISC A/C,0,CARTAGE A/C,800,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,19-Jun-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,N,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
22,312,SECTOR 8,SECTOR8,OH,12,sHORT NAME,LEDGER 1.0 METER,5,LEDGER,05/05/2023,21,90,0,I,,,0,,0,90,,,,MISC A/C,0,CARTAGE A/C,800,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,19-Jun-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,N,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
26,315,MR. SAWAN JI,SAWAN,OH,13,sHORT NAME,LEDGER 2.0 METER,5,LEDGER,05/05/2023,21,100,0,I,,,0,,0,100,,,,MISC A/C,0,CARTAGE A/C,800,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,19-Jun-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,N,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
